"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FUELPRE1","FUELPRE2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","VEHNO","WHEELBAS","VERSION"
"1571",2,1,0,145,"213B",213,108,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,3,1,NA,NA,NA,0,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,60,998,350,11,42.006,2,4,3,2,2,0,0,130,"D","D","B","D","E","O","W",1,264,24
"1572",1,3,0,147,"214K",214,209,1,55,70,60,47,7,9,-26,209,89,6,998,5,2,NA,NA,NA,0,0,0,1,NA,"L","B",NA,NA,NA,NA,1,NA,1,NA,NA,2,42,260,170,11,42.206,2,1,11,0,0,15,53,144,"D","R","K","A","E","W","E",1,262,24
"1573",3,2,0,153,"215K",215,112,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,4,2,NA,NA,NA,0,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,62,998,10,11,42.206,3,22,11,7,6,4,-23,156,"D","Y","K","D","E","O","W",1,274,24
"1574",2,1,0,147,"216E",216,47,0,39,50,57,47,27,11,-13,146,12,12,146,3,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,88,0,0,11,233.23,0,0,0,0,0,1,-57,309,"Y","D","E","E","E","W","S",1,261,24
"1575",4,3,0,174,"218B",218,147,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,3,1,NA,NA,NA,0,0,0,1,NA,"T","L",NA,NA,NA,NA,2,NA,1,NA,NA,31,42,998,998,11,42.006,0,4,7,6,3,0,-79,116,"Z","B","B","D","E","O","W",1,348,24
"1576",1,NA,0,149,"219E",219,104,0,28,18,18,16,10,2,-20,145,12,NA,145,4,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,11,122.084,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",2,250,24
"1577",1,3,0,146,"220F",220,68,1,0,1,13,29,32,28,170,68,12,12,998,3,1,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,54,54,350,350,11,282.513,22,12,6,1,0,0,-47,144,"F","Y","F","E","E","W","W",1,260,24
"1578",2,NA,0,158,"220F",220,10,0,11,0,0,0,0,0,-78,166,12,NA,166,9,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,11,282.513,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",2,287,24
"1579",1,NA,0,165,"221G",221,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,NA,NA,11,513.681,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",1,308,24
"1580",2,1,0,149,"222H",222,250,1,3,0,0,2,0,0,12,276,2,2,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,60,70,60,11,573.299,0,0,0,0,1,3,59,140,"D","R","H","A","E","W","E",1,262,24
"1581",1,NA,0,160,"224G",224,135,0,2,1,0,0,0,0,-7,150,12,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,0,NA,11,443.397,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,279,24
"1582",1,NA,0,161,"226H",226,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,88,NA,NA,NA,11,494.857,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",1,308,24
"1583",1,NA,0,152,"227K",227,124,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,11,42.206,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","D","","O","",1,272,24
"1584",1,2,0,139,"228K",228,192,1,NA,NA,NA,NA,NA,NA,NA,NA,9,11,998,4,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,54,260,340,11,42.206,NA,NA,NA,NA,NA,NA,NA,NA,"Z","F","K","A","E","W","W",1,275,24
"1585",1,2,0,165,"230E",230,159,0,2,12,21,25,5,0,59,156,10,9,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,290,280,11,71.429,NA,NA,NA,NA,NA,NA,NA,NA,"P","F","E","E","W","W","N",1,287,24
"1586",1,2,0,156,"230E",230,80,0,11,11,11,6,3,0,-35,150,12,9,150,1,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,280,11,71.429,1,2,1,1,1,0,-80,70,"Y","P","E","E","E","W","N",2,273,24
"1587",1,NA,0,151,"231F",231,114,0,13,2,1,0,1,0,-12,145,12,NA,145,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,11,165.294,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,263,24
"1588",2,1,0,162,"231F",231,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,6,NA,2,1,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,54,1,340,190,11,165.294,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","F","E","E","W","W",2,291,24
"1589",1,2,0,165,"232G",232,8,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,3,NA,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,50,350,NA,11,300.548,NA,NA,NA,NA,NA,NA,NA,NA,"L","F","G","E","E","E","9",1,308,24
"1590",1,NA,0,159,"232G",232,20,0,0,0,0,0,0,2,65,150,6,NA,150,6,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,11,300.548,NA,NA,NA,NA,NA,NA,NA,NA,"R","","G","E","","E","",2,285,24
"1591",1,2,0,153,"233G",233,130,0,16,7,11,12,11,7,0,130,6,12,130,2,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,11,300.548,0,0,0,3,0,1,4,130,"D","D","G","E","E","W","W",2,265,24
"1592",2,3,0,149,"233G",233,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","9",NA,NA,NA,NA,1,NA,1,NA,NA,2,4,NA,NA,11,300.548,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","G","9","9","9","9",3,267,24
"1593",3,NA,0,164,"233G",233,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,3,NA,180,NA,11,300.548,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","L","","W","",4,287,24
"1594",1,NA,0,148,"234H",234,230,0,0,3,22,25,19,0,-35,230,9,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,280,NA,11,335.429,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,262,24
"1595",1,2,0,149,"235B",235,147,0,0,0,0,26,38,46,89,147,83,2,998,4,2,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,77,77,80,50,11,42.006,NA,NA,NA,NA,NA,NA,NA,NA,"Y","B","B","A","A","W","N",1,270,24
"1596",1,NA,0,149,"236K",236,214,0,1,10,18,10,9,9,80,214,11,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,340,NA,11,42.206,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,276,24
"1597",1,NA,0,161,"236K",236,18,0,10,1,0,0,0,0,-69,156,11,NA,156,9,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,11,42.206,NA,NA,NA,NA,NA,NA,NA,NA,"L","","K","E","","E","",2,308,24
"1598",3,2,0,158,"237K",237,46,1,11,59,64,34,18,3,-36,145,12,12,145,3,9,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,41,0,0,11,42.206,NA,NA,NA,NA,NA,NA,NA,NA,"Y","L","K","E","E","W","S",1,276,24
"1599",1,NA,0,158,"238H",238,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,11,3418.378,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",1,276,24
"1600",1,2,0,160,"239E",239,148,0,0,9,14,19,8,2,18,196,2,6,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","B",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,50,180,11,127.553,NA,NA,NA,NA,NA,NA,NA,NA,"P","R","E","E","L","W","E",1,280,24
"1601",1,NA,0,151,"239E",239,156,0,0,5,9,14,20,25,0,156,12,NA,156,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,11,127.553,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",2,264,24
"1602",2,NA,0,148,"239E",239,34,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,300,NA,11,127.553,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","N","",3,284,24
"1603",1,NA,0,165,"240E",240,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,11,127.553,NA,NA,NA,NA,NA,NA,NA,NA,"F","","E","E","","W","",1,282,24
"1604",1,2,0,150,"241F",241,218,0,1,18,20,25,22,6,10,218,10,3,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,63,300,80,11,295.168,NA,NA,NA,NA,NA,NA,NA,NA,"Y","B","F","E","W","W","N",1,272,24
"1605",1,NA,0,147,"241F",241,130,0,25,13,NA,NA,NA,NA,0,130,1,NA,130,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,11,295.168,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,261,24
"1606",7,4,0,157,"242F",242,46,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,7,NA,NA,NA,NA,0,0,0,1,NA,"T","T",NA,NA,NA,NA,1,NA,1,NA,NA,62,31,998,998,11,295.168,NA,NA,NA,NA,NA,NA,NA,NA,"P","D","F","Z","D","W","O",1,274,24
"1607",1,NA,0,155,"243H",243,129,0,8,5,5,5,7,8,11,152,12,NA,152,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,598.98,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,273,24
"1608",1,NA,0,147,"244A",244,64,0,16,8,6,3,2,4,-40,144,12,NA,144,7,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,11,42.006,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","A","A","","W","",2,249,24
"1609",3,4,0,154,"245B",245,155,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,3,4,NA,NA,NA,0,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,42,998,998,11,42.006,0,0,0,10,31,0,124,114,"D","F","B","D","E","O","W",1,237,24
"1610",1,NA,0,157,"246H",246,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,11,1467.201,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",1,281,24
"1611",1,NA,0,157,"246H",246,220,0,1,13,15,23,13,5,10,220,3,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,80,NA,11,1467.201,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",2,277,24
"1612",1,NA,0,156,"247K",247,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,11,151.659,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",2,276,24
"1613",1,NA,0,154,"  1E",1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,90,NA,12,93.962,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",1,262,24
"1614",1,NA,0,165,"  2F",2,157,0,0,0,0,1,4,2,127,157,3,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,12,229.271,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","L","","W","",1,282,24
"1615",1,NA,0,145,"  2F",2,134,0,0,16,29,36,18,5,-2,138,12,NA,138,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,12,229.271,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,264,24
"1616",1,NA,0,156,"  3D",3,165,0,0,0,18,38,24,0,91,276,10,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,310,NA,12,37.58,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","A","","W","",1,281,24
"1617",2,1,0,155,"  4F",4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,20,998,3,2,NA,NA,NA,0,0,0,1,NA,"L","U",NA,NA,NA,NA,1,NA,1,NA,NA,31,60,998,998,12,269.568,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","F","A","D","O","W",1,272,24
"1618",1,NA,0,150,"  5H",5,85,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,12,721.428,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,272,24
"1619",5,1,0,158,"  6E",6,34,1,37,33,24,16,6,0,-66,166,12,11,166,5,4,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,42,2,350,330,12,88.425,0,15,18,18,46,40,135,97,"L","F","E","E","E","E","W",1,296,24
"1620",1,3,0,170,"  6E",6,78,1,0,3,NA,NA,NA,NA,51,180,2,4,180,NA,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,17,NA,1,NA,NA,1,1,60,110,12,88.425,0,5,12,4,1,0,-230,107,"Z","B","E","E","E","W","W",2,389,24
"1621",1,NA,0,156,"  7F",7,154,0,0,2,0,8,13,0,160,154,9,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,280,NA,12,128.965,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","W","",1,295,24
"1622",1,NA,0,159,"  7F",7,138,0,4,2,5,17,3,2,-7,152,12,NA,152,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,12,128.965,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,289,24
"1623",2,1,0,173,"  8H",8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,48,998,70,12,345.141,NA,NA,NA,NA,NA,NA,NA,NA,"D","Z","H","A","L","O","W",1,350,24
"1624",1,2,0,164,"  9E",9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,10,12,998,2,NA,NA,NA,NA,0,0,0,NA,NA,"L","F",NA,NA,NA,NA,1,NA,NA,NA,NA,54,41,300,350,12,81.388,NA,NA,NA,NA,NA,NA,NA,NA,"B","L","E","E","E","W","9",1,299,24
"1625",1,NA,0,151," 10F",10,115,0,9,7,12,16,17,0,0,148,12,NA,148,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,12,118.701,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,272,24
"1626",1,NA,0,151," 10F",10,128,0,11,19,29,36,38,44,0,140,6,NA,140,4,NA,NA,NA,NA,0,0,0,NA,NA,"B","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,180,NA,12,118.701,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,272,24
"1627",1,2,0,157," 11H",11,134,1,0,2,1,0,1,1,0,152,12,5,152,1,2,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,47,47,10,160,12,317.673,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","H","E","A","W","W",1,276,24
"1628",2,3,0,157," 12H",12,250,1,0,4,0,0,4,8,-15,467,12,0,998,2,2,NA,NA,NA,0,0,0,1,NA,"R","T",NA,NA,NA,NA,1,NA,1,NA,NA,47,31,10,998,12,317.673,NA,NA,NA,NA,NA,NA,NA,NA,"D","Y","H","A","D","W","O",1,276,24
"1629",1,NA,0,158," 13K",13,212,0,6,55,60,54,42,18,13,212,63,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,100,NA,12,19.818,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,285,24
"1630",1,NA,0,153," 13K",13,154,0,39,41,49,57,63,74,0,154,1,NA,154,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,12,19.818,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",2,281,24
"1631",1,2,0,160," 14G",14,150,0,12,15,20,15,11,7,5,160,12,3,160,1,2,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,17,NA,1,NA,NA,48,48,350,100,12,889.862,17,8,5,1,2,1,-218,97,"D","B","G","E","E","W","W",1,294,24
"1632",1,2,0,160," 15H",15,250,0,0,0,11,13,9,0,-19,386,11,3,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,50,340,80,12,856.614,0,9,2,0,5,0,-165,132,"D","B","H","E","E","S","W",1,285,24
"1633",1,NA,0,149," 15H",15,86,0,8,0,0,0,0,0,-26,138,1,NA,138,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,12,856.614,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",2,253,24
"1634",1,2,0,164," 16F",16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,12,998,1,1,NA,NA,NA,0,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,70,10,12,148.554,NA,NA,NA,NA,NA,NA,NA,NA,"B","R","F","E","L","W","E",2,286,24
"1635",3,2,0,147," 16F",16,129,1,0,6,10,14,18,0,10,147,12,8,147,1,2,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,54,2,10,250,12,148.554,0,1,12,15,11,0,-71,99,"D","P","F","E","E","W","W",3,267,24
"1636",1,NA,0,153," 17F",17,24,0,0,0,0,0,0,3,-70,164,12,NA,164,5,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,12,148.554,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",1,281,24
"1637",3,2,0,167," 17F",17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,64,48,998,30,12,148.554,0,0,0,11,4,15,48,180,"D","Z","F","A","E","W","W",2,326,24
"1638",1,NA,0,157," 18H",18,144,0,2,10,11,3,1,0,0,144,12,NA,144,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,12,397.567,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,277,24
"1639",1,NA,0,171," 18H",18,178,0,13,12,12,8,8,4,0,178,6,NA,178,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,12,397.567,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,367,24
"1640",1,NA,0,162," 19H",19,57,0,6,8,0,0,0,0,-209,134,11,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,320,NA,12,397.567,NA,NA,NA,NA,NA,NA,NA,NA,"B","","H","E","","W","",1,307,24
"1641",1,NA,0,159," 19H",19,114,0,0,0,1,0,0,0,166,135,11,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,12,397.567,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",2,305,24
"1642",1,2,0,158," 20E",20,35,0,6,0,0,0,0,0,-53,142,12,9,142,4,2,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,17,NA,1,NA,NA,54,54,350,280,12,55.894,NA,NA,NA,NA,NA,NA,NA,NA,"L","B","E","E","W","E","W",1,281,24
"1643",1,NA,0,150," 21F",21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,12,81.519,NA,NA,NA,NA,NA,NA,NA,NA,"P","","F","D","","O","",1,272,24
"1644",1,2,0,145," 22F",22,90,0,14,16,20,22,16,15,-12,134,12,12,134,1,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,350,350,12,81.519,0,0,1,1,0,0,-46,78,"D","P","F","E","E","W","S",1,264,24
"1645",1,2,0,160," 22F",22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,4,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,60,120,12,81.519,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","F","E","9","W","9",2,287,24
"1646",6,1,0,174," 23G",23,102,1,3,22,27,22,5,1,-141,127,5,3,998,3,3,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,51,160,80,12,226.631,0,0,0,0,32,16,250,139,"B","F","G","E","E","W","N",1,364,24
"1647",1,NA,0,142," 24H",24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,12,218.163,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","D","","O","",1,272,24
"1648",1,NA,0,157," 25F",25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,60,NA,NA,NA,12,98.1,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",1,296,24
"1649",1,NA,0,149," 26F",26,115,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,4,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,12,98.1,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","D","","O","",1,258,24
"1650",1,NA,0,149," 27G",27,72,0,19,11,11,0,1,1,-193,181,10,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,12,272.729,NA,NA,NA,NA,NA,NA,NA,NA,"B","","G","E","","W","",1,258,24
"1651",1,NA,0,172," 27G",27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,176,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,12,272.729,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",2,295,24
"1652",2,1,0,151," 28H",28,127,0,37,39,41,42,40,39,0,144,6,12,144,4,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,54,2,170,10,12,262.539,10,0,0,0,0,0,-51,144,"D","L","H","E","E","W","W",1,272,24
"1653",1,NA,0,145," 29H",29,128,0,12,7,5,4,3,4,0,128,12,NA,128,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,12,262.539,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,264,24
"1654",1,3,0,147," 30F",30,250,1,0,8,26,1,0,2,-47,296,3,9,998,3,2,NA,NA,NA,0,0,0,1,NA,"R","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,48,80,260,12,129.557,0,0,0,1,4,11,2,144,"Z","D","F","A","E","W","S",2,267,24
