"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"1937",1,2,0,166,"199K",199,216,1,0,0,18,37,37,8,107,239,11,7,998,3,2,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,320,200,12,22.611,1,4,11,5,0,0,-174,164,"Y","Z","K","A","A","W","W",1,1,295,19
"1938",1,2,0,161,"199K",199,110,1,9,11,16,23,30,39,32,180,1,2,180,2,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,40,60,12,22.611,7,7,14,30,20,7,-81,275,"Z","Z","K","E","A","W","W",1,2,359,19
"1939",1,NA,0,150,"200F",200,200,0,0,13,18,29,12,0,2,271,2,NA,998,4,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,70,NA,12,534.401,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","A","","W","",1,1,271,19
"1940",1,NA,0,168,"200F",200,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,12,534.401,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",0,2,364,19
"1941",1,2,0,156,"201H",201,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,9,9,998,2,NA,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,280,280,12,1312.659,NA,NA,NA,NA,NA,NA,NA,NA,"F","F","H","E","9","E","9",0,1,285,19
"1942",1,2,0,172,"201H",201,29,0,NA,NA,NA,NA,NA,NA,NA,NA,12,3,184,1,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,80,12,1312.659,NA,NA,NA,NA,NA,NA,NA,NA,"R","B","H","E","E","E","W",0,2,348,19
"1943",1,2,0,156,"202B",202,250,1,0,50,63,80,48,12,42,285,9,9,998,5,NA,3,NA,0,0,2,NA,"L","L",4,NA,1,NA,1,NA,1,NA,NA,2,2,260,270,12,24.51,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","B","A","9","W","9",1,1,276,19
"1944",1,2,0,147,"202B",202,90,1,34,28,38,25,24,24,0,145,12,3,145,2,3,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,90,12,24.51,0,11,26,18,16,26,29,254,"D","P","B","E","A","W","W",1,2,258,19
"1945",2,1,0,161,"203E",203,115,0,7,11,20,31,42,48,9,166,12,NA,166,3,NA,NA,NA,0,0,1,NA,"F","9",NA,NA,NA,NA,1,NA,1,NA,NA,2,56,10,NA,12,193.292,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","E","E","9","W","9",1,1,275,19
"1946",2,3,0,146,"203E",203,64,0,4,13,22,32,41,56,40,144,1,6,144,3,3,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,20,190,12,193.292,65,62,39,23,12,3,-40,144,"Z","Y","E","E","E","W","W",1,2,247,19
"1947",3,NA,0,154,"203E",203,36,0,0,0,0,0,0,12,62,160,12,NA,160,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,12,193.292,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","E","","E","",0,3,272,19
"1948",1,NA,0,156,"204G",204,102,0,45,33,21,12,6,0,13,148,6,NA,148,4,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,170,NA,12,989.975,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,1,281,19
"1949",2,1,0,165,"205F",205,85,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,202,3,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,56,10,10,12,455.022,NA,NA,NA,NA,NA,NA,NA,NA,"L","B","F","E","E","E","S",1,1,298,19
"1950",2,3,0,143,"205F",205,250,0,3,6,7,7,14,13,50,341,11,12,998,2,1,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,56,340,10,12,455.022,NA,NA,NA,NA,NA,NA,NA,NA,"D","Z","F","A","E","W","S",1,2,260,19
"1951",1,NA,0,162,"206F",206,68,0,0,0,0,0,0,4,44,156,12,NA,156,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,12,455.022,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,1,288,19
"1952",1,NA,0,157,"206F",206,70,0,2,2,2,0,0,0,-45,160,6,NA,160,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,12,455.022,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",0,2,281,19
"1953",1,2,0,167,"207G",207,67,0,0,0,0,2,6,3,219,137,3,3,998,1,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,80,80,12,748.758,0,1,2,2,0,0,-196,120,"F","B","G","E","M","W","W",0,1,352,19
"1954",1,2,0,145,"207G",207,41,0,8,4,0,0,0,0,-48,136,11,9,136,1,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,340,270,12,748.758,3,4,7,1,1,0,-184,96,"L","B","G","E","E","W","W",1,2,264,19
"1955",1,NA,0,163,"208H",208,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,280,NA,12,1117.678,NA,NA,NA,NA,NA,NA,NA,NA,"B","","H","E","","W","",0,1,338,19
"1956",1,NA,0,139,"208H",208,152,0,3,2,6,8,1,2,0,152,12,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,12,1117.678,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",0,2,255,19
"1957",1,NA,0,160,"209B",209,71,0,0,0,0,6,14,56,54,180,25,NA,180,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,140,NA,12,24.51,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","B","E","","W","",1,1,359,19
"1958",1,NA,0,161,"209B",209,97,0,85,65,30,19,8,0,-41,180,12,NA,180,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,12,24.51,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","E","","W","",1,2,334,19
"1959",1,2,0,156,"210C",210,50,0,0,5,27,39,47,5,27,156,1,6,156,1,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,30,180,12,22.872,NA,NA,NA,NA,NA,NA,NA,NA,"Z","D","C","E","E","W","S",1,1,281,19
"1960",1,2,0,158,"210C",210,34,0,13,4,4,1,3,5,-50,153,12,12,153,2,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,0,0,12,22.872,NA,NA,NA,NA,NA,NA,NA,NA,"L","Z","C","E","M","E","S",0,2,289,19
"1961",1,NA,0,159,"211G",211,60,0,0,2,1,1,3,0,48,156,12,NA,156,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,12,903.592,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",0,1,284,19
"1962",1,NA,0,148,"211G",211,250,0,0,8,10,12,9,0,22,314,3,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,80,NA,12,903.592,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",0,2,262,19
"1963",1,2,0,149,"212H",212,123,0,2,14,18,19,13,10,172,137,3,3,998,2,2,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,80,100,12,1348.799,6,14,12,6,3,0,-164,135,"F","B","H","E","E","W","W",0,1,273,19
"1964",1,2,0,153,"212H",212,64,0,24,23,34,16,4,7,-50,156,11,9,156,2,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,340,280,12,1348.799,5,4,2,5,3,0,-96,166,"Y","Z","H","E","E","W","W",1,2,281,19
"1965",1,2,0,160,"213E",213,250,1,1,26,37,36,39,3,-53,308,63,6,998,3,1,NA,NA,0,0,1,NA,"R","B",NA,NA,NA,NA,1,NA,1,NA,NA,2,4,90,170,12,67.371,7,3,8,12,11,31,59,168,"Z","R","E","E","E","W","W",1,1,334,19
"1966",1,NA,0,173,"213E",213,163,0,23,30,43,37,32,62,0,180,71,NA,180,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,12,67.371,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,2,357,19
"1967",4,NA,0,159,"213E",213,91,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,60,NA,12,67.371,NA,NA,NA,NA,NA,NA,NA,NA,"P","","E","H","","W","",0,3,278,19
"1968",2,5,0,154,"213E",213,181,0,1,0,1,5,19,13,121,233,11,6,998,2,1,NA,NA,0,0,1,NA,"L","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,5,340,190,12,67.371,0,0,0,3,5,11,36,147,"Y","Z","E","A","E","W","W",1,4,270,19
"1969",5,NA,0,137,"213E",213,110,0,5,6,14,14,6,2,20,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,4,NA,10,NA,12,67.371,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",0,5,275,19
"1970",1,2,0,142,"214F",214,85,0,1,5,13,22,29,13,154,105,10,NA,998,3,NA,NA,NA,0,0,1,NA,"L","9",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,290,NA,12,203.806,NA,NA,NA,NA,NA,NA,NA,NA,"F","9","F","E","9","W","9",1,1,272,19
"1971",1,2,0,162,"214F",214,79,0,0,7,10,12,13,25,34,148,12,1,148,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,20,12,203.806,0,2,0,0,2,0,-99,245,"D","Z","F","E","E","W","S",1,2,288,19
"1972",1,NA,0,147,"215F",215,60,0,6,6,8,11,15,26,39,144,1,NA,144,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,12,203.806,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,1,247,19
"1973",1,NA,0,146,"215F",215,144,0,0,20,33,20,7,0,0,145,12,NA,145,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,12,203.806,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,246,19
"1974",1,NA,0,147,"216G",216,143,0,14,8,0,20,12,0,-89,196,9,NA,998,2,NA,NA,NA,0,0,1,0,"L","",NA,NA,NA,NA,1,15,1,0,NA,2,NA,280,NA,12,335.372,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",1,1,270,19
"1975",1,NA,0,149,"216G",216,38,0,0,9,14,23,38,23,43,152,61,NA,152,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,12,335.372,NA,NA,NA,NA,NA,NA,NA,NA,"R","","G","E","","E","",1,2,262,19
"1976",1,NA,0,156,"217H",217,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,70,NA,NA,NA,12,500.613,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",0,1,281,19
"1977",1,NA,0,157,"218F",218,87,0,0,0,12,26,21,8,37,160,12,NA,160,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,12,244.676,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,2,284,19
"1978",1,NA,0,160,"219G",219,120,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,12,402.626,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,1,294,19
"1979",1,NA,0,166,"219G",219,75,0,0,3,0,0,0,0,37,150,6,NA,150,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,12,402.626,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","M","","W","",0,2,284,19
"1980",1,NA,0,151,"220F",220,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,150,3,NA,2,NA,0,0,NA,NA,"B","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,180,NA,12,42.732,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,273,19
"1981",3,1,0,152,"221G",221,107,1,NA,NA,NA,NA,NA,NA,NA,NA,0,9,998,3,2,NA,NA,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,31,68,998,280,12,70.318,0,3,9,5,0,0,5,156,"Z","P","G","D","E","O","W",0,1,285,19
"1982",1,NA,0,153,"222G",222,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,12,70.318,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,285,19
"1983",1,NA,0,153,"222G",222,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,2,NA,0,0,NA,NA,"B","",4,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,12,70.318,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",0,2,281,19
"1984",2,1,0,155,"223H",223,125,0,15,29,13,2,0,0,-191,227,9,11,998,2,1,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,54,260,340,12,104.964,8,4,4,1,0,0,0,146,"B","D","H","E","E","W","W",1,1,269,19
"1985",2,NA,0,149,"223H",223,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,4,NA,0,0,NA,NA,"F","",6,NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,12,104.964,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,2,262,19
"1986",1,NA,0,156,"224B",224,56,0,0,1,1,3,5,12,45,145,12,NA,145,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,12,24.51,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","B","E","","W","",1,1,276,19
"1987",1,NA,0,154,"224B",224,64,0,132,95,65,41,28,17,-10,158,6,NA,158,6,NA,2,NA,0,0,2,NA,"B","",4,NA,1,NA,1,NA,1,NA,NA,1,NA,180,NA,12,24.51,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","E","","W","",1,2,281,19
"1988",1,3,0,151,"225K",225,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,10,12,998,3,1,3,NA,0,0,NA,NA,"L","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,44,310,0,12,27.535,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","K","E","E","W","W",1,1,273,19
"1989",1,2,0,156,"225K",225,131,0,22,24,29,36,31,26,0,146,1,3,146,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,40,90,12,27.535,0,0,2,5,3,0,-71,109,"D","P","K","E","E","W","W",1,2,277,19
"1990",1,2,0,143,"226K",226,206,1,7,47,48,30,17,0,78,253,61,8,998,4,1,NA,NA,0,0,1,NA,"R","B",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,40,240,12,74.766,1,1,1,2,2,3,53,148,"Y","R","K","A","E","W","S",1,1,263,19
"1991",1,2,0,151,"226K",226,154,0,16,19,31,36,47,47,0,160,11,12,160,2,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,330,0,12,74.766,0,1,4,2,0,0,17,104,"D","P","K","E","E","W","S",1,2,267,19
"1992",3,4,1,143,"  1F",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,2,1,NA,NA,0,0,1,NA,"T","T",NA,NA,NA,NA,1,NA,1,NA,NA,41,42,998,998,13,517.322,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","F","D","D","N","W",1,1,282,19
"1993",1,2,0,141,"  2B",2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,4,NA,NA,NA,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,59,998,998,13,76.543,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","B","D","9","O","9",1,1,263,19
"1994",1,NA,0,165,"  3E",3,197,0,0,10,13,22,14,0,-167,197,10,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,13,264.468,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",1,1,287,19
"1995",1,NA,0,172,"  3E",3,187,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,187,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,13,264.468,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",0,2,357,19
"1996",3,2,0,174,"  4D",4,35,1,0,11,41,57,76,46,38,170,12,20,170,3,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,52,60,0,998,13,101.539,0,11,41,57,76,46,0,170,"Z","D","D","E","E","N","W",1,1,343,19
"1997",1,NA,0,156,"  5G",5,152,0,22,7,6,7,8,19,0,152,11,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,13,1456.142,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",0,1,276,19
"1998",1,NA,0,152,"  5G",5,181,0,0,26,33,32,20,1,-10,181,2,NA,998,3,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,60,NA,13,1456.142,NA,NA,NA,NA,NA,NA,NA,NA,"P","","G","E","","W","",0,2,270,19
"1999",1,NA,0,149,"  7C",7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,84.041,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","D","","O","",0,1,262,19
"2000",1,NA,0,143,"  8K",8,190,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,13,78.509,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",0,1,272,19
"2001",1,NA,0,156,"  8K",8,152,0,6,25,40,35,21,3,0,156,1,NA,156,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,13,78.509,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,281,19
"2002",1,NA,0,152,"  9F",9,144,0,22,41,52,44,27,15,0,150,71,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,320,NA,13,641.863,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,281,19
"2003",1,NA,0,142,"  9F",9,41,0,0,3,2,2,12,30,55,150,1,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,13,641.863,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","W","",1,2,255,19
"2004",1,NA,0,145," 10H",10,38,0,8,1,0,1,16,11,27,142,12,NA,142,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,10,NA,13,2814.655,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","N","",0,1,264,19
"2005",1,NA,0,154," 11D",11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,4,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,78.509,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","D","","O","",1,1,257,19
"2006",1,NA,0,159," 12E",12,58,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,158,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,13,97.601,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",0,1,285,19
"2007",1,NA,0,157," 12E",12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,13,97.601,NA,NA,NA,NA,NA,NA,NA,NA,"F","","E","E","","E","",1,2,281,19
"2008",1,2,0,141," 13F",13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,3,2,NA,NA,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,50,998,998,13,148.491,NA,NA,NA,NA,NA,NA,NA,NA,"D","P","F","D","A","O","N",1,1,257,19
"2009",1,NA,0,174," 14G",14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,2,NA,1,NA,NA,31,NA,998,NA,13,349.024,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","D","","O","",1,1,448,19
"2010",1,NA,0,156," 15H",15,98,0,0,0,0,0,2,0,11,156,1,NA,156,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,13,651.151,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,1,287,19
"2011",1,NA,0,144," 15H",15,173,0,1,1,1,6,10,2,7,173,10,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,13,651.151,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,2,250,19
"2012",1,NA,0,157," 16D",16,92,0,7,0,0,0,0,0,-49,185,10,NA,185,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,13,78.509,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",0,1,334,19
"2013",2,3,0,157," 16D",16,181,1,66,82,79,63,35,0,-164,210,70,70,998,4,3,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,3,3,290,310,13,78.509,NA,NA,NA,NA,NA,NA,NA,NA,"Z","F","D","E","E","W","W",1,2,287,19
"2014",1,NA,0,143," 17F",17,60,0,0,2,5,2,3,0,-5,170,4,NA,170,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,120,NA,13,242.694,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",0,1,282,19
"2015",1,NA,0,157," 17F",17,82,0,0,0,2,7,12,19,20,160,12,NA,160,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,13,242.694,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,2,295,19
"2016",1,NA,0,145," 18H",18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,1064.248,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","D","","O","",1,1,272,19
"2017",1,NA,0,151," 19H",19,250,0,0,2,3,2,5,0,-13,287,12,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,10,NA,13,1064.248,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","S","",0,1,273,19
"2018",3,1,0,170," 20K",20,104,1,0,72,86,88,74,78,23,180,12,12,180,5,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,0,0,13,78.509,NA,NA,NA,NA,NA,NA,NA,NA,"Z","9","K","E","9","W","9",1,1,394,19
"2019",1,NA,0,149," 21F",21,133,0,22,17,12,19,19,9,0,133,6,NA,133,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,13,177.231,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,273,19
"2020",1,2,0,153," 22F",22,127,0,7,8,9,10,9,10,0,127,20,0,151,1,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,60,60,998,998,13,177.231,13,19,18,7,2,0,-113,137,"D","B","F","E","E","W","W",1,1,281,19
"2021",2,1,0,159," 23G",23,135,0,55,64,70,68,49,40,0,155,12,12,155,3,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,59,50,0,0,13,416.577,NA,NA,NA,NA,NA,NA,NA,NA,"D","R","G","E","E","W","N",1,1,293,19
"2022",1,NA,0,149," 24H",24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,777.181,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","A","","O","",0,1,283,19
