"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"1375",1,NA,0,148,"178G",178,134,0,2,11,16,20,11,4,0,138,12,NA,138,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,8,351.511,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,1,262,22
"1376",1,NA,0,158,"178G",178,135,0,5,3,1,0,0,0,-17,164,12,NA,164,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,8,351.511,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","L","","W","",0,2,333,22
"1377",1,NA,0,168,"179H",179,115,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,166,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,663.831,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",NA,1,303,22
"1378",1,NA,0,155,"180E",180,8,0,3,0,0,0,0,0,-76,160,12,NA,160,4,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,0,NA,8,160.08,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","E","",1,1,273,22
"1379",1,2,0,157,"181F",181,143,0,0,6,11,7,4,0,114,206,3,1,998,1,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,80,30,8,308.861,0,0,1,1,2,0,-134,215,"Y","Z","F","L","E","W","W",1,2,276,22
"1380",1,NA,0,147,"182F",182,112,0,0,12,23,35,27,8,12,136,2,NA,136,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,60,NA,8,308.861,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,262,22
"1381",1,NA,0,162,"182F",182,61,0,1,1,1,0,0,0,-46,152,11,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,330,NA,8,308.861,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,2,288,22
"1382",1,NA,0,148,"184G",184,14,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,8,521.215,NA,NA,NA,NA,NA,NA,NA,NA,"R","","G","E","","E","",1,1,262,22
"1383",1,NA,0,152,"184G",184,115,0,7,19,27,29,23,20,0,160,10,NA,160,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,8,521.215,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,2,269,22
"1384",2,1,0,146,"185H",185,109,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,3,1,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,58,998,10,8,984.319,0,3,2,2,4,4,53,152,"D","R","H","D","E","O","W",1,1,264,22
"1385",2,1,0,157,"186E",186,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,3,1,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,44,998,998,8,147.427,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","E","D","L","O","W",1,1,281,22
"1386",2,1,0,155,"187F",187,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,2,6,NA,NA,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,2,998,0,8,314.271,NA,NA,NA,NA,NA,NA,NA,NA,"D","L","F","A","E","O","E",1,1,303,22
"1387",2,1,0,172,"188G",188,10,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,190,1,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,68,53,0,0,8,530.345,4,3,1,1,11,3,50,187,"L","R","G","L","E","N","N",0,1,302,22
"1388",1,2,0,NA,"189H",189,5,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,6,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,52,2,0,350,8,1001.56,NA,NA,NA,NA,NA,NA,NA,NA,"R","Y","H","E","E","S","W",1,1,338,22
"1389",1,NA,0,158,"190H",190,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,1001.56,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","E","","W","",1,1,287,22
"1390",1,NA,0,150,"190H",190,10,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,169,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,8,1001.56,NA,NA,NA,NA,NA,NA,NA,NA,"C","","H","L","","N","",0,2,333,22
"1391",1,2,0,170,"191E",191,148,0,0,4,7,0,0,0,-155,148,10,8,998,2,1,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,300,230,8,156.146,0,0,1,1,NA,NA,180,22,"Z","F","E","E","L","W","E",1,1,269,22
"1392",1,2,0,150,"191E",191,51,0,19,22,11,6,6,0,-33,138,12,10,138,1,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,300,8,156.146,NA,NA,NA,NA,NA,NA,NA,NA,"Y","C","E","E","L","W","S",1,2,263,22
"1393",1,NA,0,148,"192F",192,116,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,260,NA,8,332.858,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","A","","W","",1,1,261,22
"1394",1,NA,0,148,"194G",194,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,NA,NA,8,561.71,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,262,22
"1395",1,NA,0,NA,"195H",195,102,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,8,1060.794,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",NA,1,290,22
"1396",1,NA,0,166,"195H",195,134,0,2,6,12,12,6,0,-15,163,12,NA,163,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,8,1060.794,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",0,2,303,22
"1397",1,NA,0,145,"196D",196,37,0,0,23,38,51,60,73,39,132,12,NA,132,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,0,NA,8,127.761,NA,NA,NA,NA,NA,NA,NA,NA,"R","","D","E","","N","",1,1,264,22
"1398",3,1,0,157,"197E",197,136,0,3,16,26,33,23,20,15,166,6,12,166,3,3,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,3,1,180,0,8,125.681,13,8,8,7,4,7,0,166,"D","D","E","E","E","W","W",1,2,275,22
"1399",3,4,0,150,"197E",197,129,0,25,24,24,25,9,1,-24,170,12,6,170,2,1,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,2,4,0,180,8,125.681,6,0,0,0,0,0,-27,148,"D","Y","E","E","E","W","W",1,3,266,22
"1400",5,4,0,155,"197E",197,100,0,2,4,6,8,12,25,27,155,6,12,175,2,2,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,5,3,180,0,8,125.681,0,8,10,15,20,12,14,175,"Z","D","E","E","E","W","W",1,4,282,22
"1401",5,NA,0,159,"197E",197,109,0,0,11,19,14,0,0,-27,162,12,NA,162,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,4,NA,0,NA,8,125.681,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,5,284,22
"1402",1,2,0,148,"198G",198,210,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,2,2,NA,NA,0,0,1,NA,"U","U",NA,NA,NA,NA,1,NA,1,NA,NA,68,68,998,998,8,452.117,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","G","D","D","W","W",1,1,262,22
"1403",1,NA,0,156,"200H",200,12,0,1,8,13,20,31,45,71,154,12,NA,154,7,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,52,NA,0,NA,8,853.827,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","E","",1,1,281,22
"1404",1,NA,0,148,"201F",201,22,0,7,3,8,15,12,17,51,150,12,NA,150,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,489.114,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","E","",1,1,262,22
"1405",1,NA,0,147,"201F",201,37,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,156,1,NA,NA,NA,NA,NA,NA,NA,"B","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,180,NA,8,489.114,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",1,2,320,22
"1406",1,NA,0,151,"202E",202,92,0,3,0,0,0,0,2,31,158,12,NA,158,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,8,170.55,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",0,1,264,22
"1407",1,NA,0,NA,"202E",202,79,0,0,0,3,16,14,13,190,144,9,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,270,NA,8,170.55,NA,NA,NA,NA,NA,NA,NA,NA,"F","","E","E","","W","",0,2,273,22
"1408",1,NA,0,147,"203F",203,156,0,0,7,7,15,15,2,-98,162,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,60,NA,8,363.562,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",0,1,262,22
"1409",1,NA,0,148,"203F",203,105,0,0,4,11,15,19,23,30,140,12,NA,140,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,8,363.562,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,262,22
"1410",1,NA,0,152,"204F",204,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,8,363.562,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,1,265,22
"1411",1,NA,0,149,"204F",204,20,0,0,0,0,0,0,19,57,134,12,NA,134,7,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,8,363.562,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","E","",1,2,237,22
"1412",1,3,0,157,"205G",205,21,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,154,9,NA,NA,NA,0,0,1,NA,"F","9",NA,NA,NA,NA,1,NA,1,NA,NA,46,46,0,NA,8,613.525,NA,NA,NA,NA,NA,NA,NA,NA,"R","9","G","E","9","E","9",NA,1,273,22
"1413",1,NA,0,147,"206H",206,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,8,1158.647,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,1,260,22
"1414",1,NA,0,151,"207G",207,28,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,4,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,57,NA,0,NA,8,546.812,NA,NA,NA,NA,NA,NA,NA,NA,"R","","G","E","","E","",1,1,270,22
"1415",4,1,0,161,"208E",208,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,NA,9,NA,NA,0,0,1,NA,"U","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,46,998,0,8,104.996,3,1,0,1,3,8,78,162,"F","R","E","Z","E","9","S",1,1,303,22
"1416",2,1,0,142,"209F",209,58,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,2,3,NA,NA,0,0,1,NA,"L","T",NA,NA,NA,NA,1,NA,1,NA,NA,51,31,998,998,8,223.82,NA,NA,NA,NA,NA,NA,NA,NA,"F","D","F","E","D","W","O",1,1,272,22
"1417",3,1,0,162,"210G",210,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,10,NA,1,NA,NA,NA,0,0,NA,NA,"B","L",NA,NA,NA,NA,1,NA,NA,NA,NA,59,51,180,290,8,377.705,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","G","E","E","W","E",0,1,269,22
"1418",1,NA,0,144,"211H",211,130,0,1,8,13,13,1,1,-2,142,12,NA,142,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,713.299,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,1,256,22
"1419",1,NA,0,163,"212E",212,123,0,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,240,NA,8,152.746,NA,NA,NA,NA,NA,NA,NA,NA,"B","","E","E","","W","",0,1,291,22
"1420",1,NA,0,157,"212E",212,187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,8,152.746,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",NA,2,281,22
"1421",1,NA,0,143,"213G",213,250,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,310,NA,8,324.98,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,1,248,22
"1422",1,2,0,NA,"213G",213,127,0,0,0,0,1,4,7,14,154,1,NA,154,1,NA,NA,NA,0,0,1,NA,"F","9",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,40,NA,8,324.98,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","G","E","9","W","9",0,2,275,22
"1423",2,NA,0,165,"213G",213,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,8,324.98,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",0,3,353,22
"1424",1,NA,0,158,"214G",214,86,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,8,324.98,NA,NA,NA,NA,NA,NA,NA,NA,"P","","G","L","","W","",0,1,287,22
"1425",1,NA,0,154,"214G",214,96,0,8,4,5,5,0,3,-28,152,10,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,290,NA,8,324.98,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,2,285,22
"1426",1,NA,0,145,"215H",215,121,0,10,8,6,5,6,7,-8,142,12,NA,142,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,8,613.728,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,2,264,22
"1427",2,1,0,145,"216H",216,250,1,0,2,0,10,5,3,12,403,9,3,998,2,1,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,57,1,270,90,8,613.728,0,12,6,9,4,1,-107,174,"D","Z","H","A","E","W","W",0,2,264,22
"1428",2,1,0,148,"217D",217,57,0,46,65,63,53,28,1,-45,148,12,NA,148,3,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,43,0,NA,8,203.261,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","D","E","9","W","9",1,1,260,22
"1429",1,NA,0,150,"218F",218,89,0,23,34,42,51,57,54,22,140,12,NA,140,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,58,NA,0,NA,8,320.071,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,1,272,22
"1430",1,NA,0,145,"219F",219,70,0,18,20,8,6,3,1,-44,158,6,NA,158,3,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,8,320.071,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",0,2,264,22
"1431",1,2,0,147,"220F",220,56,0,31,13,9,5,2,0,-59,174,12,0,174,2,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,0,998,8,320.071,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","F","E","A","W","O",1,1,258,22
"1432",3,NA,0,150,"220F",220,141,0,33,47,50,48,43,27,0,150,6,NA,150,4,NA,NA,NA,NA,NA,NA,NA,"B","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,190,NA,8,320.071,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,3,273,22
"1433",1,NA,0,170,"221H",221,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,NA,NA,8,1020.043,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,1,299,22
"1434",1,NA,0,164,"224G",224,110,0,0,3,4,3,2,0,-24,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,130.337,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,1,300,22
"1435",1,2,0,158,"224G",224,117,0,17,22,33,26,19,6,-12,142,6,12,146,3,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,8,130.337,0,0,0,0,0,4,8,146,"D","D","G","E","E","W","W",1,2,276,22
"1436",1,NA,0,150,"225G",225,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,8,130.337,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,270,22
"1437",1,NA,0,162,"225G",225,39,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,168,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,8,130.337,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","E","","E","",1,2,284,22
"1438",1,NA,0,155,"226H",226,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,8,246.143,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,2,262,22
"1439",1,NA,0,159,"227H",227,60,0,0,14,14,9,6,2,-18,167,1,NA,167,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,8,246.143,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",0,1,305,22
"1440",1,NA,0,143,"227H",227,127,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,137,4,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,8,246.143,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","E","",1,2,260,22
"1441",1,NA,0,155,"228E",228,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,8,315.295,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",NA,1,271,22
"1442",1,NA,0,149,"229E",229,74,0,0,37,0,0,2,5,-147,263,11,NA,998,3,NA,NA,NA,0,0,NA,NA,"L","",NA,NA,NA,NA,1,NA,NA,NA,NA,51,NA,340,NA,8,291.164,NA,NA,NA,NA,NA,NA,NA,NA,"B","","E","A","","W","",1,1,262,22
"1443",1,2,0,162,"230E",230,28,0,10,8,5,1,0,0,-56,140,12,0,140,4,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,31,0,998,8,291.164,NA,NA,NA,NA,NA,NA,NA,NA,"L","D","E","E","A","E","O",1,1,303,22
"1444",1,NA,0,150,"231F",231,82,0,0,4,21,27,32,29,186,136,2,NA,998,3,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,60,NA,8,620.677,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","W","",1,1,272,22
"1445",1,NA,0,145,"231F",231,83,0,12,27,33,20,3,0,-13,120,12,NA,120,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,8,620.677,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,264,22
"1446",1,2,0,146,"233E",233,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","9",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,NA,NA,8,111.329,NA,NA,NA,NA,NA,NA,NA,NA,"F","9","E","9","9","9","9",NA,1,261,22
"1447",1,NA,0,141,"233E",233,74,0,0,3,16,27,9,2,18,150,12,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,8,111.329,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",1,2,239,22
"1448",2,NA,0,158,"233E",233,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,8,111.329,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",NA,3,293,22
"1449",1,NA,0,166,"234E",234,177,0,1,5,8,18,17,1,-21,180,9,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,270,NA,8,111.329,NA,NA,NA,NA,NA,NA,NA,NA,"P","","E","E","","W","",0,1,364,22
"1450",1,NA,0,153,"234E",234,86,0,0,12,9,0,0,0,-34,154,12,NA,154,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,8,111.329,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,2,270,22
"1451",1,NA,0,147,"235F",235,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,8,237.32,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,277,22
"1452",1,NA,0,157,"235F",235,222,0,0,1,3,6,6,17,92,222,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,50,NA,8,237.32,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,2,276,22
"1453",1,NA,0,151,"236G",236,98,0,0,5,3,3,1,2,123,118,3,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,8,400.488,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,1,258,22
"1454",1,2,0,148,"237D",237,138,0,30,29,30,24,17,16,0,154,12,0,154,2,2,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,58,31,0,998,8,57.828,NA,NA,NA,NA,NA,NA,NA,NA,"D","Y","D","E","D","W","O",1,1,261,22
"1455",1,NA,1,169,"238E",238,77,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,182,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,8,113.057,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","E","","W","",0,1,324,22
"1456",1,NA,0,148,"239F",239,150,0,5,11,15,21,22,9,0,150,1,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,8,241.004,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,266,22
"1457",1,NA,1,161,"239F",239,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,8,241.004,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",NA,2,303,22
"1458",1,NA,0,153,"240G",240,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,8,406.703,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,266,22
"1459",1,NA,0,149,"240G",240,19,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,8,406.703,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","E","","E","",NA,2,262,22
