"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FUELPRE1","FUELPRE2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","VEHNO","WHEELBAS","VERSION"
"509",1,NA,0,161," 89G",89,37,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,5,1384.356,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","E","","E","",1,357,27
"510",1,NA,0,158," 90C",90,168,0,3,3,8,9,12,3,0,168,12,NA,168,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,5,173.621,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,279,27
"511",1,NA,0,160," 90C",90,142,0,25,35,51,54,53,51,0,142,6,NA,142,6,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,5,173.621,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",2,280,27
"512",1,NA,0,177," 91F",91,140,0,6,6,2,3,3,1,60,160,12,NA,160,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,5,612.199,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,263,27
"513",1,NA,0,147," 91F",91,149,0,3,21,18,19,28,28,-7,150,6,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,5,612.199,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,270,27
"514",3,2,0,156," 92G",92,142,1,0,0,3,7,12,14,6,156,12,3,156,1,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,54,48,10,80,5,1450.14,4,11,11,1,3,0,-155,156,"D","Z","G","E","E","W","W",1,266,27
"515",1,2,0,157," 93C",93,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,1,160,3,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,63,58,10,20,5,45.451,0,0,0,0,1,1,65,160,"R","R","C","W","L","N","E",1,280,27
"516",1,2,0,151," 94F",94,50,1,9,6,17,29,29,36,55,160,1,3,160,2,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,30,90,5,493.378,0,0,4,6,0,1,-148,152,"R","Z","F","E","E","W","W",1,269,27
"517",1,2,0,160," 94F",94,150,1,0,6,27,40,27,0,124,150,10,9,998,3,2,NA,NA,NA,NA,0,0,1,1,"L","L",NA,NA,NA,NA,1,15,1,1,NA,1,1,310,270,5,493.378,0,15,12,11,6,0,-125,210,"Y","Z","F","E","E","W","W",2,280,27
"518",7,NA,0,170," 94F",94,82,0,3,7,12,12,6,4,199,49,10,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,5,493.378,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","W","",3,342,27
"519",1,NA,0,157," 95H",95,160,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,1,NA,NA,NA,NA,NA,0,0,1,1,"F","",NA,NA,NA,NA,1,15,1,1,NA,2,NA,0,NA,5,2160.708,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,278,27
"520",2,NA,0,156," 95H",95,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,5,2160.708,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","9","",3,278,27
"521",1,NA,0,146," 96F",96,135,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,60,NA,5,313.402,NA,NA,NA,NA,NA,NA,NA,NA,"B","","F","E","","W","",1,260,27
"522",1,NA,0,172," 96F",96,60,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,180,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,5,313.402,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","W","",2,353,27
"523",1,NA,0,145," 97H",97,150,0,25,28,29,20,15,4,9,150,51,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,48,NA,330,NA,5,1372.519,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,264,27
"524",2,1,0,153," 98H",98,78,0,1,7,11,10,8,4,22,89,4,3,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,61,120,90,5,1372.519,NA,NA,NA,NA,NA,NA,NA,NA,"P","F","H","A","W","W","N",1,265,27
"525",1,2,0,154," 99E",99,197,0,0,0,14,0,0,0,87,226,1,3,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,40,90,5,283.663,0,2,1,3,1,0,-132,101,"Y","Z","E","A","E","W","W",1,265,27
"526",1,2,0,173," 99E",99,144,0,4,7,26,21,12,8,10,176,71,9,176,1,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,2,NA,1,NA,NA,1,1,330,270,5,283.663,0,0,0,1,0,0,92,123,"D","Y","E","E","M","W","W",2,439,27
"527",3,1,0,145,"100F",100,90,1,0,11,30,23,12,21,100,120,3,8,998,2,2,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,53,2,100,240,5,433.098,9,18,4,5,5,14,-19,334,"F","D","F","E","E","W","W",1,250,27
"528",2,3,0,162,"102E",102,38,1,0,0,3,8,12,7,34,154,12,0,154,1,3,NA,NA,NA,0,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,42,31,0,998,5,609.862,NA,NA,NA,NA,NA,NA,NA,NA,"Z","P","E","E","R","N","O",1,278,27
"529",1,NA,0,157,"103F",103,30,0,1,0,0,0,3,7,60,150,12,NA,150,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,2,NA,10,NA,5,931.141,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","E","",1,281,27
"530",1,NA,0,175,"103F",103,97,0,2,4,9,17,9,20,40,180,12,NA,180,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,5,931.141,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",2,351,27
"531",1,NA,0,156,"104H",104,51,0,0,2,7,17,20,16,184,83,3,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,5,4077.855,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",1,262,27
"532",1,NA,0,157,"104H",104,40,0,4,2,0,0,0,0,-55,150,11,NA,150,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,5,4077.855,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","E","",2,274,27
"533",1,NA,0,156,"105F",105,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,180,NA,5,396.142,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,281,27
"534",2,3,0,162,"106G",106,161,1,7,15,13,12,10,3,140,161,11,12,998,2,2,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,17,NA,1,NA,NA,52,50,340,0,5,938.356,0,0,0,0,1,1,71,160,"Y","R","G","A","E","W","E",1,305,27
"535",2,3,0,147,"107H",107,51,1,9,12,14,18,12,15,174,72,1,12,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,20,350,5,1734.869,0,3,3,4,0,0,131,48,"F","Y","H","E","E","W","W",1,262,27
"536",2,1,0,155,"107H",107,56,0,1,5,7,6,3,4,71,159,7,7,998,1,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,210,210,5,1734.869,0,2,3,3,2,1,-194,45,"Y","B","H","E","M","W","W",2,289,27
"537",3,NA,0,158,"107H",107,250,0,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,160,NA,5,1734.869,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",3,271,27
"538",1,NA,0,148,"109F",109,150,0,33,33,29,27,19,9,0,150,81,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,5,652.741,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,250,27
"539",1,2,0,155,"109F",109,138,0,0,8,12,14,11,12,-61,130,11,12,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,43,330,0,5,652.741,6,0,0,1,3,5,-49,146,"P","L","F","E","E","W","W",2,266,27
"540",2,1,0,147,"110H",110,75,0,1,1,0,0,0,0,-34,142,11,1,142,1,3,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,68,42,330,30,5,2858.626,1,9,9,9,5,2,-92,107,"Y","Z","H","E","A","W","W",1,262,27
"541",1,NA,0,149,"111J",111,148,0,14,10,15,19,14,11,6,160,81,NA,160,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,5,45.451,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","E","","W","",1,284,27
"542",1,2,0,161,"111J",111,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,10,3,998,NA,8,NA,NA,NA,0,0,0,NA,NA,"L","R",NA,NA,NA,NA,17,NA,NA,NA,NA,1,60,300,100,5,45.451,NA,NA,NA,NA,NA,NA,NA,NA,"D","B","J","E","W","W","N",2,305,27
"543",1,NA,0,155,"112G",112,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,5,1779.144,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,268,27
"544",1,NA,0,161,"112G",112,250,0,0,8,6,4,3,0,9,90,11,NA,998,1,NA,NA,NA,NA,NA,0,0,1,1,"L","",NA,NA,NA,NA,1,15,1,1,NA,1,NA,320,NA,5,1779.144,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",2,279,27
"545",1,NA,0,150,"113H",113,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,20,NA,5,3289.35,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,260,27
"546",1,NA,0,149,"114D",114,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,270,NA,5,126.515,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,270,27
"547",1,NA,0,142,"114D",114,140,0,43,44,49,25,9,0,5,160,1,NA,160,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,5,126.515,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",2,272,27
"548",1,2,0,158,"115D",115,215,0,0,26,45,62,62,0,-14,260,2,7,998,4,1,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,61,60,220,5,76.842,NA,NA,NA,NA,NA,NA,NA,NA,"Y","B","D","E","W","W","N",1,287,27
"549",1,NA,0,156,"115D",115,144,0,13,23,32,36,22,19,18,144,71,NA,144,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,5,76.842,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",2,276,27
"550",1,NA,0,158,"116F",116,96,0,6,4,2,9,14,5,29,154,12,NA,154,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,5,979.957,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",2,278,27
"551",1,NA,0,155,"117B",117,188,0,0,25,121,111,29,0,-9,308,3,NA,998,5,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,90,NA,5,224.264,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","A","","W","",1,257,27
"552",1,NA,0,157,"117B",117,150,0,35,37,42,44,40,49,0,150,12,NA,150,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,5,224.264,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",2,275,27
"553",1,NA,0,147,"118F",118,62,0,8,15,25,34,38,35,44,150,1,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,5,982.224,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,262,27
"554",1,NA,0,146,"118F",118,146,0,25,41,49,59,45,31,2,150,11,NA,150,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,5,982.224,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,260,27
"555",1,NA,0,154,"119H",119,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,5,4301.566,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",1,273,27
"556",1,NA,0,174,"119H",119,175,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,180,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,190,NA,5,4301.566,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","L","","W","",2,310,27
"557",1,2,0,158,"120E",120,138,0,2,9,15,36,41,23,166,138,10,9,998,3,2,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,290,270,5,357.787,17,15,4,6,7,3,-110,223,"F","Z","E","E","E","W","W",1,280,27
"558",1,NA,0,151,"121F",121,38,0,6,5,3,2,2,3,-57,152,12,NA,152,4,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,5,546.271,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",1,272,27
"559",1,NA,0,155,"121F",121,125,0,26,26,21,17,11,8,-18,160,41,NA,160,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,5,546.271,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,272,27
"560",3,1,0,157,"122H",122,35,1,0,0,0,0,0,1,-53,140,12,12,140,9,3,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,63,0,0,5,2392.35,NA,NA,NA,NA,NA,NA,NA,NA,"L","L","H","E","W","E","N",1,276,27
"561",3,NA,0,156,"122H",122,18,0,0,4,7,13,NA,NA,193,38,83,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,90,NA,5,2392.35,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","E","",2,272,27
"562",1,NA,0,154,"123E",123,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,5,332.419,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",1,268,27
"563",3,1,0,145,"124F",124,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"R","B",NA,NA,NA,NA,1,NA,1,NA,NA,31,1,998,180,5,507.54,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","F","A","9","O","W",2,247,27
"564",1,NA,0,156,"125G",125,45,0,0,0,0,0,2,11,56,156,11,NA,156,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,5,1202.229,NA,NA,NA,NA,NA,NA,NA,NA,"R","","G","E","","W","",2,285,27
"565",2,NA,0,158,"125G",125,50,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,160,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,5,1202.229,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","E","","W","",3,285,27
"566",6,1,0,151,"126E",126,250,1,0,4,0,0,7,23,10,400,11,12,998,2,4,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,48,2,340,0,5,423.696,NA,NA,NA,NA,NA,NA,NA,NA,"D","R","E","E","E","W","E",1,272,27
"567",4,2,0,156,"126E",126,39,1,0,5,11,18,10,0,23,160,12,1,160,1,NA,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,48,0,30,5,423.696,NA,NA,NA,NA,NA,NA,NA,NA,"Z","9","E","E","9","N","9",2,266,27
"568",1,NA,0,155,"127F",127,45,0,6,11,12,14,16,9,53,150,12,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,5,646.902,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","W","",1,267,27
"569",1,NA,0,147,"127F",127,107,0,0,2,5,6,3,0,-97,155,2,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,70,NA,5,646.902,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",2,254,27
"570",1,2,0,145,"128H",128,19,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,130,9,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,44,10,0,5,2833.051,NA,NA,NA,NA,NA,NA,NA,NA,"R","D","H","E","L","E","W",1,264,27
"571",1,NA,0,157,"129A",129,153,0,10,0,3,3,2,3,-5,170,1,NA,170,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,2,NA,20,NA,5,163.761,NA,NA,NA,NA,NA,NA,NA,NA,"D","","A","E","","W","",1,295,27
"572",1,2,0,155,"129A",129,194,0,5,26,59,20,31,7,17,238,10,0,998,4,2,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,310,998,5,163.761,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","A","E","A","W","O",2,269,27
"573",1,NA,0,153,"131F",131,125,0,28,19,26,19,7,12,0,150,1,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,5,4371.586,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,265,27
"574",1,NA,0,153,"131F",131,97,0,0,13,28,39,42,15,-26,150,12,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,5,4371.586,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,285,27
"575",6,7,0,152,"132A",132,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,8,6,NA,NA,NA,0,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,59,38,0,998,5,120.199,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","A","A","D","W","W",1,278,27
"576",1,2,0,147,"133B",133,39,1,10,15,16,18,18,9,-56,150,1,1,150,6,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,20,30,5,40.335,NA,NA,NA,NA,NA,NA,NA,NA,"L","Z","B","E","E","E","W",1,262,27
"577",1,NA,0,145,"134F",134,45,0,8,5,8,10,14,25,53,150,81,NA,150,2,NA,NA,NA,NA,NA,0,0,1,1,"F","",NA,NA,NA,NA,1,15,1,1,NA,2,NA,30,NA,5,1979.197,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","W","",1,255,27
"578",1,NA,0,157,"134F",134,138,0,7,5,6,6,5,7,-3,144,12,NA,144,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,5,1979.197,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,276,27
"579",1,NA,0,152,"135E",135,58,0,10,5,1,0,0,0,41,150,6,NA,150,1,NA,NA,NA,NA,NA,0,0,1,1,"B","",NA,NA,NA,NA,1,15,1,1,NA,1,NA,180,NA,5,279.124,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",2,260,27
"580",1,NA,0,151,"136F",136,20,0,4,2,1,0,0,8,60,140,6,NA,140,6,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,190,NA,5,426.167,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","E","",2,272,27
"581",1,NA,0,152,"137G",137,179,0,0,15,5,15,12,13,72,218,10,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,5,1009.48,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,269,27
"582",1,NA,0,164,"138K",138,221,0,5,58,91,95,93,57,4,260,3,NA,998,5,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,5,14.104,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","A","","W","",1,291,27
"583",1,NA,0,173,"138K",138,162,0,11,15,24,33,27,35,32,180,10,NA,180,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,310,NA,5,14.104,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",2,408,27
"584",1,4,0,147,"139D",139,59,1,18,9,7,2,0,0,-46,145,12,12,145,2,2,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,10,350,5,115.023,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","D","E","E","W","W",1,262,27
"585",1,3,0,169,"139D",139,136,1,4,7,6,12,10,4,-161,136,9,3,998,2,2,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,280,100,5,115.023,3,7,8,8,4,1,-197,60,"B","B","D","E","A","W","W",2,302,27
"586",1,NA,0,156,"140F",140,150,0,22,41,44,36,30,22,0,150,32,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,5,1466.86,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,281,27
"587",1,2,0,155,"140F",140,150,0,21,35,39,40,37,15,0,150,6,12,156,3,2,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,5,1466.86,0,18,23,21,16,17,9,156,"D","D","F","E","E","W","W",2,266,27
"588",2,3,0,151,"140F",140,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,NA,1,1,NA,NA,NA,0,0,0,NA,NA,"B","F",NA,NA,NA,NA,1,NA,NA,NA,NA,2,4,180,0,5,1466.86,NA,NA,NA,NA,NA,NA,NA,NA,"D","C","F","E","L","W","N",3,279,27
"589",2,1,0,149,"141K",141,73,0,29,25,22,12,4,0,-37,145,11,0,145,2,3,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,58,63,340,998,5,14.104,NA,NA,NA,NA,NA,NA,NA,NA,"Y","L","K","E","W","W","N",1,270,27
"590",1,2,0,150,"142F",142,35,0,1,1,0,0,1,1,53,140,1,12,140,9,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,17,NA,1,NA,NA,1,3,20,0,5,778.613,3,5,8,9,10,8,30,67,"R","D","F","E","E","E","W",2,263,27
"591",2,NA,0,156,"142F",142,233,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,17,NA,1,NA,NA,2,NA,340,NA,5,778.613,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",3,273,27
"592",1,NA,0,151,"143H",143,110,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,150,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,5,3409.871,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,260,27
"593",1,NA,0,150,"143H",143,100,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,270,NA,5,3409.871,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",2,270,27
